@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IBEX_Open numeric
@attribute Nifty_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute SMI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric

@data
2013-1-16, -0.317077843, 0.314637878, 0.258331181, 0.184944372, 0.271899562, 0.063143247, -0.550879083, -0.5224163270000001, 0.09507745, 0.559120454, 0.00032694099999999997, -0.165784618, 0.45967062799999997, -0.44113248899999996, -0.46887417200000003, -0.292776705, -0.14661584, 0.94950942, -0.08470986900000001, -0.128727741
2013-1-17, -0.160813168, 0.15538674, 0.601219617, 0.27978886, 0.537117589, 0.838029245, 0.20452620300000002, 0.899698498, 0.252383183, -0.49060529, 0.30340034, 0.187125995, -0.238680157, -0.065920678, 0.22622628, 0.626188476, 0.50723477, 0.722622839, 1.78041543, 0.7518796990000001
2013-1-18, 0.68784918, 1.195196231, 0.347192578, 0.897428522, 0.9700924679999999, 0.9335028679999999, 0.9098274390000001, -0.135754241, 0.519417469, 2.0339045590000002, 0.596490485, 0.730021733, 1.095887213, 1.005327232, 1.011737214, 0.302356447, 0.35592860200000004, 1.6998718030000002, -0.385256143, 1.18336887
2013-1-21, -0.04980255, -0.10788711599999999, 0.212699583, 0.302183705, 0.422187325, 0.34633231299999995, -0.249898995, -0.047333522999999995, 0.217988816, -0.574625609, 0.157796934, 0.36660562, -0.392505455, 0.277764, -0.4206209420000001, 0.215568233, 0.13674942199999998, -1.157845562, 0.37106721, 0.036877041
2013-1-22, 0.4861942970000001, 0.270009095, 0.121688929, -0.14211005, 0.006286541, -0.348285334, 0.18258825, -0.037549259, -1.098066853, 0.210741089, 0.102713746, -0.084979714, 0.30944682, -0.40559924799999997, 0.5227170729999999, -0.05858538200000001, 0.028193584, -0.316450109, 0.369695392, 0.036863447
2013-1-23, -0.8069040129999999, 0.666118654, 0.494643715, 0.370011954, 0.225515464, 0.05015461, -0.50323694, -0.19723993199999998, 0.6625396570000001, 0.665829937, 0.192451257, 0.47632367200000003, -0.19757365699999999, -0.32033772, -0.437709553, -0.08486736199999999, 0.125073767, -0.13869909, 0.560282216, -0.031585597
2013-1-24, -0.8043788909999999, -0.526552909, -0.225009844, -0.11059437400000001, -0.617792099, -0.08802261, -0.031027195, 0.280277251, -0.297729035, -1.233215753, 1.143619295, 0.129643747, -0.47117933799999995, -0.220888036, 0.244436433, 0.432578219, 0.09588739800000001, 0.848358335, -0.24762690899999998, 0.17904160100000002
2013-1-25, -0.905583157, 0.130212019, 0.41438800200000003, 0.36053939, 0.782562735, 0.926434393, 0.60060801, 1.44274051, 1.0601725929999999, 1.171719914, 0.208087508, 0.983596488, 0.528078909, 0.10985627099999999, 0.58942715, 1.00877996, 0.603775575, 0.697545738, -0.124120811, 0.325904121
2013-1-28, -0.358557346, 0.7689480679999999, 0.376182589, 0.749603983, 0.753786545, 0.309630244, 1.459316, 0.084295806, 1.143327233, 0.37065750299999994, 0.426608534, 0.475563161, 1.310948094, 0.780620007, 1.340239447, 0.34441087600000003, 1.131290895, 0.372420965, 0.25890637899999996, 0.04191554
2013-1-29, 0.837754097, 0.01122177, 0.156621452, -0.01403824, 0.09672306900000001, -0.076485716, -0.227358607, -0.18610760699999998, -0.4034873570000001, 0.479558516, 0.556307298, 0.139078292, -0.930800946, -0.312634045, -0.20908981399999998, -0.044731568, -0.165851805, -0.143222178, 1.043280653, 0.858908558
2013-1-30, 0.43303544, 0.549805044, 0.226187484, 0.157250365, -0.036478646, -0.23510023, 0.174956261, 0.079036392, -0.321661718, 0.455298661, 0.127474446, 0.485541151, -0.314719174, 0.028134283, 0.4673420999999999, 0.981953062, 0.625573226, -0.091418338, 0.42936004899999997, 1.0696853259999999
2013-1-31, -0.126754326, -0.62212303, -0.470857015, -0.75137378, -0.788459224, -1.3403325000000001, -0.7030581690000001, -0.6487057039999999, -0.12643038, -3.546686998, -0.493354274, -0.623942219, -1.209654104, -0.314353548, 1.01787722, 0.744856739, 0.45400999200000003, -0.905896512, -0.20358306199999998, -0.493218249
2013-2-1, -0.21152532699999999, -0.50530571, -0.097976094, 0.10734463300000001, -1.236108937, 0.145217926, -0.100763417, 0.525194756, 0.254597435, 0.464419597, 0.487734675, -0.021985445, -3.618378695, -0.6962482259999999, -0.790973892, -0.274929787, -0.06163064400000001, -0.029786606, 0.112199102, -0.340768278
2013-2-4, -0.23393724600000002, 0.45426330299999995, -0.18213405100000002, -1.3573000730000002, 1.431056137, -0.70443461, 0.38433948100000004, -0.200296179, -1.891979031, -0.7347890509999999, -0.105288836, -0.618914828, -0.102023465, -0.032591256, 0.79728017, -0.123847413, -0.603838874, 0.5944198479999999, -0.397350993, -0.642420475
2013-2-5, -0.7695025109999999, -1.657163722, -1.642197457, -0.451983866, -2.554948382, -0.459255535, -2.288259312, -2.04781031, -0.20137005, -4.623388525, -0.800187798, 0.118813596, -3.933130699, -0.574294671, -1.7170335509999999, -0.15882318, -0.315386737, -1.116113502, -0.705810147, 0.020857232
2013-2-6, -0.102673642, -0.431268386, -0.242593755, -0.801747177, 0.9235505390000001, -0.12827090800000002, 0.292272952, 0.22508382, -1.115280165, 1.3531285869999998, 0.396730231, 0.34400639299999997, 2.707080934, 0.105096773, 1.547345309, 0.467019412, 1.024359883, 0.731960363, -0.08241475200000001, -0.907100407
2013-2-7, -0.228283381, -0.550742929, -0.609389752, -0.434530707, -0.7617882559999999, 0.020870793999999998, -1.102417465, -0.430311836, 0.371884324, -0.43171401200000004, -0.133671863, -0.779341, -0.417724327, -0.42918454899999997, -0.049373468, -0.33614726100000003, -0.429548119, 0.129487107, 0.226827508, 0.526094276
2013-2-8, 0.990283522, -0.617248342, -0.4145077720000001, -0.011638056, -0.05242978, -0.155695735, 0.34558397799999996, -0.07831558799999999, 0.15888290300000002, -1.324561831, -0.553302709, 0.188202139, -0.6941780609999999, -0.741446791, -0.48631338700000004, -0.12063956, 0.160701242, -0.6802105829999999, -0.658368481, -0.282604145
2013-2-12, -0.26193039100000004, 0.017413513000000002, 0.069372182, -0.040737939, 0.185802897, 0.247572503, 0.151822461, 0.086998436, 0.21537901199999998, 0.357531431, 0.9606455490000001, 0.5041406970000001, 0.5432751020000001, 0.047589507, 0.284141968, 0.08846245400000001, 0.07292882099999999, 0.925572299, 1.263332298, 1.4800041990000001
2013-2-13, 1.556180266, 0.504903952, 0.317735413, 0.416278528, 0.913701932, 1.021520895, 0.779092599, 0.9846031759999999, 0.745753695, 1.3780477519999998, 0.7307861, 0.827020585, 2.33857975, 0.6200681229999999, 0.627266908, 0.793758711, 0.880509615, 0.228665003, 0.32723182300000003, -0.051717005
2013-2-14, 0.179143451, -0.22808638399999998, -0.161243881, -0.263806349, 1.3201202490000001, 0.46114771, 0.252784405, -0.10403998199999999, -0.55958663, -0.162085617, -0.312935612, -0.151942696, 0.173171706, -0.648325581, 0.376558392, -0.123943947, 0.028895839, 0.303250572, -0.407705637, 0.144882542
2013-2-15, 0.07930855099999999, -0.008681309, -0.147084271, -0.20346471300000002, -0.49372581200000004, 0.133916932, -0.800608998, -1.033203267, -0.248571143, -0.8289562540000001, -0.19670936, 0.12345287199999999, -0.419487427, -0.52085546, -0.161380266, 0.250728125, 0.304168295, 0.526974278, -0.245624808, -1.612069856
2013-2-18, 0.036846727999999995, -0.671412861, -0.7971579590000001, -0.299994175, -0.548032387, -0.943265965, -0.591650887, -0.257794627, -0.26895712899999996, -0.616603047, -0.34680898, -0.046752819, -1.5344833869999999, 0.41937853399999997, 0.137945042, -0.090103746, 0.044893949, -0.151240572, -0.37960398100000003, 0.021006197
2013-2-19, 0.197789002, -0.116543325, 1.359652954, 0.055505244, -0.507205157, 0.27679318199999997, 0.303250657, 1.7447423119999999, 0.573983637, -0.4044104220000001, 0.8683811020000001, -0.038529658, -0.25767794, 0.079953049, 0.076061052, 0.6194951329999999, 0.22860239300000001, -0.0030694290000000003, -0.38105046299999995, 0.021001785
2013-2-20, 1.954346545, 1.149291173, -0.321709657, 0.131386861, 1.7143900769999998, 1.4575927869999998, 1.74820399, 0.280049981, 1.285931999, 1.645472019, 0.42755523, 1.011991625, 1.793572311, 0.924674707, 0.7921226859999999, 0.626570615, 0.666503349, 1.043504488, 0.35149384899999997, -1.396325459
2013-2-21, -0.465267899, -1.658207406, -1.6857817990000001, -2.163580697, -0.541403512, -1.9169716780000001, -0.846756445, -1.235766843, -1.915044854, -1.564977586, -0.266201321, -1.417040922, -1.428033661, -1.5688288940000001, 0.107243997, -0.51112147, -0.597475832, 0.499523854, -2.214896466, -1.37350937
2013-2-22, 0.182114112, -1.058619982, -0.158278864, 0.488778947, -1.096943081, 0.563941283, -0.8045188440000001, -0.095207871, 0.600647461, -1.9530663209999999, -0.752419328, 0.215515868, -0.71696951, -0.147149408, -0.29795283, 1.022474354, 0.56561086, -1.274669702, -1.517067004, -0.205117133
2013-2-25, -0.46411642, 1.069946651, 0.971728855, 0.480469793, 1.466643387, 1.067186303, 1.469721686, 2.336247839, 1.5661355069999998, 1.672161859, 0.674937965, 0.5164118520000001, 2.151551624, -0.18506460100000002, 1.414468714, 0.410813676, 0.557393012, 0.869271197, 1.048352589, -0.400259628
2013-2-26, -0.473247343, -2.35183719, -1.8084549630000002, -1.71197497, -2.511928041, -2.2382784890000003, -0.640989162, -2.24678363, -1.7741768480000002, -1.411091611, -0.54334133, -1.033526355, -3.516464829, -1.311587983, -2.258900266, -1.703345651, -1.430837299, -1.7359653919999998, -1.079822147, -0.162919518
2013-2-27, 0.20149899300000002, 1.126159945, -0.008883098, 0.051052584000000005, 1.03378972, 0.7483129820000001, -0.525888283, -0.058823836, -0.310172716, -2.7117807910000002, -0.306355098, 0.17000552800000002, 0.915248263, 0.019135094, 0.41496587100000004, 0.20643298899999998, -0.188861411, 0.48725456, -0.074914384, 0.28285465600000004
2013-2-28, 1.120237121, 0.596899685, 0.926885605, 1.44074919, 1.7561761969999998, 1.560064268, 0.9207206640000001, 0.9629608409999999, 1.665789912, 1.573303087, 0.569769094, 0.903136893, 2.1195374190000003, -1.353114076, 0.926863003, 0.491571269, 1.18707203, 0.37382653, -0.203491485, -0.661748752
2013-3-4, -0.658281067, -0.24797048, -0.21712340800000002, -0.133151852, -0.7726015209999999, -0.7337007729999999, -0.745960945, -0.574071471, -0.708415835, -2.279041956, 0.11440678, 0.115240883, -0.619365242, -0.146335443, -0.154590502, 0.303333333, -0.180290477, 0.9908056540000001, -2.4361450959999997, -2.44621601
2013-3-5, 0.171869955, 1.056494333, 2.102446483, 1.140706942, 0.663790764, 1.1409159759999998, 1.632336861, 2.266477102, 1.767766704, 0.782588106, 0.909975875, 0.183320517, 2.339245983, 1.038208913, 1.162479286, 1.294406966, 1.527256231, 0.596482808, 0.08799912, 0.7724168809999999
2013-3-6, 0.20479914300000002, 1.4202881569999999, 0.5327880660000001, 1.3973517690000001, 1.368048909, 1.1925615440000001, 1.642368136, 1.1928560559999999, 1.617404305, 2.022580944, 0.366921741, 1.165367436, 1.330866985, 1.269572207, 0.7387797309999999, 0.14599498, -0.037234703, 1.180780371, 0.197823937, -0.522106199
2013-3-7, -0.808614666, 0.467761961, 0.10026355, 0.390026869, -0.29442708100000003, -0.328822807, 0.338923463, -0.267999057, 0.17118171100000001, -0.096743148, -0.019811297, 0.133827305, -0.5073374270000001, 0.107850666, -0.469745746, -0.628173628, -0.168032448, -0.251172636, 0.614237139, 0.7481853709999999
2013-3-8, 0.080323289, 0.42247449299999995, 1.004493032, 0.4806032, 0.9206757809999999, 1.16339925, 0.459656247, 0.739166392, 0.641087219, 0.405073598, 0.4622520000000001, 0.184369511, 0.6040460360000001, 1.408305035, 0.134492888, 0.5357157570000001, 0.44193123100000004, 0.388031791, 0.327046768, 0.676125028
2013-3-11, -0.132601532, 0.575238967, -0.280500935, 0.46111986299999996, 0.7410811740000001, 0.39202612, -0.04014724, -0.322642223, -0.096705969, 0.062072395, 0.242852344, 0.534231173, 1.90547246, 0.804861465, 0.117008215, -0.127066886, 0.057784382, 0.029753127, 0.130392263, 0.06605747
2013-3-12, -0.499663064, -0.073983439, 0.272766018, 0.11403808900000001, -0.038397202000000005, 0.064509972, 0.042297043, 0.12879871699999998, -0.259473159, 0.177747353, 0.44102501, 0.280989131, -0.883207438, -0.618850489, 0.056789655999999994, 0.10014118300000001, -0.313505486, 0.21532270000000006, 1.4324470969999998, 0.7811640440000001
2013-3-13, 0.32056749, 0.16800979600000002, -0.206851605, -0.09397425699999999, 0.022058348, -0.257873535, -0.07602721400000001, -0.258266142, 0.10625237900000001, -0.450456898, -0.357668132, -0.833981592, -0.308359714, -0.8721250840000001, -0.4968331, -0.658466585, -0.439460399, 0.6471610729999999, -0.074890339, 0.338427948
2013-3-14, 0.12001620199999999, 0.39515578799999995, 1.042080754, 0.5045178579999999, 0.307988304, 0.8647329690000001, 0.608680477, 1.020449088, 0.8668697129999999, -0.596908554, 0.33714147, 0.635794961, 0.35400519799999997, -0.8643929990000001, 0.541474464, 0.9352274509999999, 0.988370643, 0.09526398300000001, -0.160599572, 0.108802089
2013-3-15, -0.7806685879999999, 0.852329039, 0.087115358, 0.019852524, 0.259659524, -0.45425417799999995, 0.758493745, 0.17629704300000001, -0.178125179, 1.737517665, 0.018522572, -0.130276266, 1.317269829, 1.195666249, 0.137311813, -0.31157998, -0.087251416, 0.6750516540000001, 0.632707775, 1.075970003
2013-3-18, -0.9222250190000001, -2.13106469, -0.797394429, -1.1625598999999998, -2.434100086, -1.705322419, -1.857684452, -0.663325271, -1.188077955, -3.445607033, -0.6754130070000001, -1.297197879, -3.030583445, -0.79593926, -1.802312215, -0.58573081, -1.5644823780000001, -1.082637467, 0.106564365, -1.333333333
2013-3-19, 0.5273907870000001, 1.050004303, 0.285859844, 0.5651662510000001, 1.45473428, 0.47819448600000003, 0.713020126, -0.248600221, 0.22159115399999998, 1.927184304, -0.232370005, 0.44283193200000004, 1.392069854, -1.548754375, 0.8637629290000001, -0.136980649, 0.046868592, 0.512449803, 0.159676389, 0.294245859
2013-3-20, -0.9678756270000001, 0.43437526600000004, 0.282222787, 0.7987676159999999, -0.6164823079999999, 0.34941840700000004, 0.18858373, 0.36858031, 0.6662078810000001, -0.7606074559999999, 0.016062843, 0.10663424, -1.2423675570000001, -0.733714166, -0.398753171, -0.360274007, 0.22252152, 0.077422558, -0.860877883, 0.065196132
2013-3-21, -0.438397273, 0.138511986, -0.303942814, -0.568857191, 0.512694374, -0.295548706, -0.075041367, -0.3875245, -1.060433682, 1.181397904, -0.618011276, -0.89218833, 0.218005075, -0.6045087379999999, -0.34042199, -0.609538658, -1.203622553, 0.448064079, 0.268010292, -0.271473558
2013-3-22, -0.108159646, -0.917431193, -0.31051517300000003, -0.5066461729999999, -0.130769937, 0.21817481, -0.900546837, -0.567671833, -0.143388352, -0.593216575, -0.142022721, 0.165147706, -1.0793333809999999, -0.285944458, -1.256931917, -0.12515853400000002, -0.327805142, -1.315281942, 0.438362023, 0.533536585
2013-3-25, 1.486111325, 0.8660968659999999, 0.44173863799999996, -0.48633957899999997, 1.192636665, -0.416937509, 0.892058745, 0.9659375929999999, -0.360445688, 2.01996111, 0.49918695399999996, -0.12377422, 1.3554759790000002, -0.131396712, 1.840464853, 0.81872713, 0.995973723, 0.46168552, 1.8203108369999998, 1.48380808
2013-3-26, 0.30490425600000004, -1.2399728840000002, -1.308110851, 0.037372431, -1.770708397, -0.32946193, -1.2408193509999998, -1.4723388569999998, 0.143986279, -2.9870669, -0.8362584059999999, 0.046492487, -3.076612999, -0.21957897699999998, -0.600463428, -0.5692835479999999, 0.071338649, -0.27761299100000003, 0.836382645, 1.035218783
2013-3-27, 0.491001664, 0.28028028, 0.177107436, -0.910971895, 0.389413799, -0.704891224, 0.21307745399999997, 0.053585962, -1.385497635, -1.461440789, 0.25575687199999997, -0.398613409, -1.6770437059999999, -0.064147682, 0.040941145, 0.024168479, -0.61139766, 0.660941001, 0.40435458799999996, 0.9612337590000001
2013-3-28, 0.004013163, -1.1949918720000001, -0.099803245, 0.472724109, -1.32869333, 0.364509142, -1.452322046, -0.93699948, 0.356627675, -1.228175906, 0.41987883299999995, 0.595820743, -1.8051754169999998, -0.064188858, -0.16369756, 0.26995500699999997, 0.648912291, -0.339877173, 0.526641884, 0.711445909
2013-3-29, 0.570347927, 0.128930455, 0.238815627, 0.11834661099999999, 0.294099729, 0.18703654, 0.06408989400000001, 0.453167198, 0.119567705, 0.000892812, 0.278748815, 0.14023839, 0.104313159, 0.633826061, 0.192130191, 0.216324315, 0.22776496899999998, 0.043683106, 0.231124807, -0.176605028
2013-4-1, -0.443914629, 0.128764438, 0.238246656, 0.118206718, 0.293237319, 0.186687367, 0.064048845, 0.45112285700000004, 0.119424911, 0.000892804, 0.277973966, 0.140041997, 0.10420446, 0.629834009, 0.19176175899999998, 0.215857363, 0.22724737899999997, 0.043664032, 0.23059185199999999, -0.17691747300000002
2013-4-2, -0.492988442, 0.12859884800000002, 0.23768039100000002, 0.11806715400000001, 0.292379952, 0.186339494, 0.06400784799999999, 0.449096878, 0.11928245800000001, 0.0008927960000000002, 0.277203412, 0.139846154, 0.10409598699999999, 0.198206452, 0.19139473699999998, 0.215392422, 0.2267321360000001, 0.043644975, -0.36809816, -0.010425354
2013-4-3, -0.14752158699999998, 1.1185232040000002, 0.045345047, 0.503350879, 0.69997456, -0.107496945, 1.546991335, 0.049690535, 0.818481358, 1.153721783, -0.152881211, 0.122174996, 1.233959786, -0.651468662, 0.385108047, -0.073477812, 0.009159796999999999, 1.270578644, -0.492610837, -1.803774372
2013-4-4, -1.1985558840000001, -0.466346291, -0.5212316929999999, -0.9930742370000001, -0.64573174, -0.31277338600000004, -0.303019599, -0.317107058, -0.837631404, -1.264364401, -1.008496821, -1.1725708190000002, -0.610083216, -1.494663811, -0.495488404, -0.735318418, -1.76434834, -0.128602874, -2.186468647, -2.187300913
2013-4-5, -1.6443389730000002, -1.017055681, -1.255802033, -2.315363492, -0.352895399, -1.8910711930000002, -1.039750166, -1.2947894340000001, -2.197237532, -0.550930492, -1.237868346, -2.003806712, -1.079534043, -0.556089585, -1.6154416230000002, -1.3866462469999998, -1.504466783, -1.556881826, -1.339097427, -0.2279635260000001
2013-4-8, -0.44312303200000003, -1.425808872, -1.297727535, 0.766408238, -1.4691611480000002, 0.6182319039999999, -1.939087216, -1.6205170930000001, 0.172160337, 0.686706852, -0.9017114079999999, 0.5699701979999999, -0.895893609, 0.042459393, -0.660172153, -0.588284943, 0.0017210670000000002, -1.531293411, 0.192369349, 0.59841149
2013-4-9, 0.106843732, 0.412848066, 0.198679367, -0.140956744, 0.434371456, 0.303283009, 0.4604226870000001, 0.32123266100000003, -0.49074233899999997, 0.294992573, 0.587478675, 0.434575297, 0.47120284799999995, -0.903910927, -0.36806366100000004, 0.048394081, 0.627318022, 1.003353665, 0.778666667, 0.432619511
2013-4-10, 0.772618886, -0.198285414, 1.9245349040000002, 0.649904426, 0.366075684, 0.743169313, -0.5216533520000001, 1.280816242, 0.685590507, 0.733944596, 1.243333639, 0.577670011, 0.9048505090000001, -0.178603973, 0.543873301, 1.380685675, 0.543022798, -0.693325256, 0.359864522, 0.5815205689999999
2013-4-11, 0.734663512, 1.72383568, 0.695199405, 1.644948285, 2.171704393, 1.9985674469999999, 1.763402643, 0.809627058, 1.6520456380000001, 2.844173066, 0.286642103, 1.019134512, 2.656107911, 1.198605127, 1.319157984, 0.226003834, 1.251137591, 1.2962212229999999, -0.189833368, -0.364025696
2013-4-12, -1.311416556, 0.6491268379999999, -0.292638577, -0.005748944000000001, 0.287266548, -0.33241991, 0.41747282799999996, -0.5950199420000001, -0.778501942, 0.296166185, -0.11551227, -0.146451453, -0.529041942, -0.8650784340000001, -0.05624297, -0.415076376, -0.596418131, 0.379231936, -1.183431953, -2.9980657639999997
2013-4-15, -0.196442213, -0.5393527770000001, -0.410326552, -0.862391123, -0.568328597, -0.981056646, -1.166132737, -0.834595262, -0.9649073990000001, -1.1846766770000001, -0.49437824, -1.069061901, -0.410642061, 0.098272944, -0.505631662, -0.457900034, -1.248161982, -0.721241366, -2.715996578, -3.4009083860000002
2013-4-16, 0.09164518699999999, -1.113247066, -0.357653791, -0.18557717399999998, -1.506884905, -1.078948895, -0.77203916, -0.430329688, -0.15879073300000002, -1.359364454, -0.639368964, -0.041110328, -0.930238335, 1.0099449120000001, -1.1109516529999999, -0.820597503, -0.356846402, -0.258645848, -2.2202681909999997, -1.30733945
2013-4-17, 0.08479822699999999, 0.832728855, -0.16367552, -1.16201377, 0.36464071299999995, -1.384311656, 0.504896638, -0.222231984, -2.17764938, 0.602041617, -0.144397503, -1.1491807109999999, 0.099037208, 2.036592061, -0.029878522, -0.521576622, -1.535554792, 0.300227209, 0.146133094, 0.0
2013-4-18, -1.236069528, -1.5970303869999998, -1.475494708, -0.290979631, -2.0303175540000002, -0.269173135, -2.589396287, -2.148408668, -0.485610331, -1.071462359, -0.8943174140000001, 0.011244691000000001, -1.768382031, 0.226671371, -1.711270131, -1.3312725220000001, -0.508495273, -3.0469812860000003, -0.651027051, -0.522891006
2013-4-19, 0.352094144, -0.008772699, 0.040869946000000004, 0.11201509300000001, 0.27379426, 0.866938289, -0.393102357, -0.33692624299999996, -0.24768784300000002, 1.1335954959999999, 0.173787272, 0.286064897, 0.56734876, 0.94995468, 0.03562058, -0.12808640599999999, 0.242835477, 1.3172189029999999, 0.316348435, 2.2777712880000003
2013-4-22, 1.025829291, 0.201789788, 0.294727013, -0.273835463, 1.271201445, 1.183420294, 0.346456861, 0.094674211, 0.25827811, 2.068124811, 0.847233928, 0.245208347, 1.214503043, 0.94101546, 0.20843646600000001, 0.372620213, -0.05684501400000001, 0.7337501409999999, 0.382926005, -0.01142074
2013-4-23, -0.398689723, -0.700464057, 1.640965959, 0.42516755700000003, 0.383061383, 0.6336681479999999, -0.519288031, 1.671482127, 0.065075455, 0.361802654, 1.0116714340000001, 0.31155236199999997, 0.784087778, 0.030225569, -0.7739441690000001, 1.251845393, 0.08925368199999999, -0.251628607, 0.527319645, 0.285551114
2013-4-24, 0.869370332, 2.410134321, 1.133566153, 2.41966307, 2.211420123, 1.673078263, 2.4037619219999997, 1.345733812, 2.873550863, 2.876751972, 0.511852691, 1.874816835, 3.1542056069999997, 0.533104264, 1.8447025940000001, 0.351299039, 1.50546847, 2.316141325, 2.3660714290000002, 1.605922551
2013-4-25, 0.841725615, 1.044686164, 0.484007925, 0.97026065, -0.758424839, -0.232957379, 1.4346799430000001, 0.91343777, 1.120135001, 0.341626957, 0.437650355, 0.24624034, 0.7204645670000001, 0.530277333, 0.804445893, 1.820020222, 1.172214806, 0.45744566600000003, 2.3440907109999998, 2.129806076
2013-4-26, -0.36072965799999995, 0.142017212, -0.6816709390000001, -0.508898618, 0.0980553, -0.520799551, 0.888160987, 0.027556961, 0.331052263, 0.418888342, -0.379149265, -0.196040512, -0.43779904299999994, 0.123007534, 1.04815382, -0.148540052, 1.029233991, 0.199372238, -0.308937893, 1.042695643
2013-4-29, -0.19850248899999998, -0.190033185, 0.544541819, 0.508644092, -0.056031164, 0.412684289, -0.020036781, 0.421275765, 0.716179108, 0.267203681, 0.23949995300000002, 0.310968111, 0.015618617, 0.14162614099999998, 0.578419156, 0.305043667, 0.137349905, -0.060060899, 1.186150887, 0.401911797
